url	dist.FAO.Area	dist.Status
141	https://www.fishbase.se/Country/FaoAreaList.php?ID=7477&GenusName=Serrivomer&SpeciesName=beanii&fc=65&StockCode=7779&Scientific=Serrivomer+beanii	Pacific, Eastern Central	native
142	https://www.fishbase.se/Country/FaoAreaList.php?ID=7477&GenusName=Serrivomer&SpeciesName=beanii&fc=65&StockCode=7779&Scientific=Serrivomer+beanii	Pacific, Southwest	native
143	https://www.fishbase.se/Country/FaoAreaList.php?ID=7477&GenusName=Serrivomer&SpeciesName=beanii&fc=65&StockCode=7779&Scientific=Serrivomer+beanii	Pacific, Southeast	native
144	https://www.fishbase.se/Country/FaoAreaList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&fc=56&StockCode=5647&Scientific=Echidna+nebulosa	Atlantic, Southeast	native
145	https://www.fishbase.se/Country/FaoAreaList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&fc=56&StockCode=5647&Scientific=Echidna+nebulosa	Indian Ocean, Western	native
146	https://www.fishbase.se/Country/FaoAreaList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&fc=56&StockCode=5647&Scientific=Echidna+nebulosa	Indian Ocean, Eastern	native
147	https://www.fishbase.se/Country/FaoAreaList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&fc=56&StockCode=5647&Scientific=Echidna+nebulosa	Pacific, Northwest	native
148	https://www.fishbase.se/Country/FaoAreaList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&fc=56&StockCode=5647&Scientific=Echidna+nebulosa	Pacific, Western Central	native
149	https://www.fishbase.se/Country/FaoAreaList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&fc=56&StockCode=5647&Scientific=Echidna+nebulosa	Pacific, Eastern Central	native
150	https://www.fishbase.se/Country/FaoAreaList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&fc=56&StockCode=5647&Scientific=Echidna+nebulosa	Pacific, Southwest	native
151	https://www.fishbase.se/Country/FaoAreaList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&fc=56&StockCode=5647&Scientific=Echidna+nebulosa	Pacific, Southeast	native
152	https://www.fishbase.se/Country/FaoAreaList.php?ID=300&GenusName=Conger&SpeciesName=oceanicus&fc=62&StockCode=314&Scientific=Conger+oceanicus	Atlantic, Northwest	native
153	https://www.fishbase.se/Country/FaoAreaList.php?ID=300&GenusName=Conger&SpeciesName=oceanicus&fc=62&StockCode=314&Scientific=Conger+oceanicus	Atlantic, Western Central	native
154	https://www.fishbase.se/Country/FaoAreaList.php?ID=300&GenusName=Conger&SpeciesName=oceanicus&fc=62&StockCode=314&Scientific=Conger+oceanicus	Atlantic, Southeast	native
155	https://www.fishbase.se/Country/FaoAreaList.php?ID=298&GenusName=Muraenesox&SpeciesName=cinereus&fc=504&StockCode=312&Scientific=Muraenesox+cinereus	Asia - Inland waters	native
156	https://www.fishbase.se/Country/FaoAreaList.php?ID=298&GenusName=Muraenesox&SpeciesName=cinereus&fc=504&StockCode=312&Scientific=Muraenesox+cinereus	Mediterranean and Black Sea	introduced
157	https://www.fishbase.se/Country/FaoAreaList.php?ID=298&GenusName=Muraenesox&SpeciesName=cinereus&fc=504&StockCode=312&Scientific=Muraenesox+cinereus	Indian Ocean, Western	native
158	https://www.fishbase.se/Country/FaoAreaList.php?ID=298&GenusName=Muraenesox&SpeciesName=cinereus&fc=504&StockCode=312&Scientific=Muraenesox+cinereus	Indian Ocean, Eastern	native
159	https://www.fishbase.se/Country/FaoAreaList.php?ID=298&GenusName=Muraenesox&SpeciesName=cinereus&fc=504&StockCode=312&Scientific=Muraenesox+cinereus	Pacific, Northwest	native
160	https://www.fishbase.se/Country/FaoAreaList.php?ID=298&GenusName=Muraenesox&SpeciesName=cinereus&fc=504&StockCode=312&Scientific=Muraenesox+cinereus	Pacific, Western Central	native
161	https://www.fishbase.se/Country/FaoAreaList.php?ID=2650&GenusName=Myrichthys&SpeciesName=maculosus&fc=66&StockCode=2846&Scientific=Myrichthys+maculosus	Indian Ocean, Western	native
162	https://www.fishbase.se/Country/FaoAreaList.php?ID=2650&GenusName=Myrichthys&SpeciesName=maculosus&fc=66&StockCode=2846&Scientific=Myrichthys+maculosus	Indian Ocean, Eastern	native
163	https://www.fishbase.se/Country/FaoAreaList.php?ID=2650&GenusName=Myrichthys&SpeciesName=maculosus&fc=66&StockCode=2846&Scientific=Myrichthys+maculosus	Pacific, Northwest	native
164	https://www.fishbase.se/Country/FaoAreaList.php?ID=2650&GenusName=Myrichthys&SpeciesName=maculosus&fc=66&StockCode=2846&Scientific=Myrichthys+maculosus	Pacific, Western Central	native
165	https://www.fishbase.se/Country/FaoAreaList.php?ID=2650&GenusName=Myrichthys&SpeciesName=maculosus&fc=66&StockCode=2846&Scientific=Myrichthys+maculosus	Pacific, Eastern Central	native
166	https://www.fishbase.se/Country/FaoAreaList.php?ID=2650&GenusName=Myrichthys&SpeciesName=maculosus&fc=66&StockCode=2846&Scientific=Myrichthys+maculosus	Pacific, Southwest	native
167	https://www.fishbase.se/Country/FaoAreaList.php?ID=2650&GenusName=Myrichthys&SpeciesName=maculosus&fc=66&StockCode=2846&Scientific=Myrichthys+maculosus	Pacific, Southeast	native
168	https://www.fishbase.se/Country/FaoAreaList.php?ID=7291&GenusName=Ophichthus&SpeciesName=cephalozona&fc=66&StockCode=7582&Scientific=Ophichthus+cephalozona	Indian Ocean, Western	questionable
169	https://www.fishbase.se/Country/FaoAreaList.php?ID=7291&GenusName=Ophichthus&SpeciesName=cephalozona&fc=66&StockCode=7582&Scientific=Ophichthus+cephalozona	Indian Ocean, Eastern	native
170	https://www.fishbase.se/Country/FaoAreaList.php?ID=7291&GenusName=Ophichthus&SpeciesName=cephalozona&fc=66&StockCode=7582&Scientific=Ophichthus+cephalozona	Pacific, Northwest	native
171	https://www.fishbase.se/Country/FaoAreaList.php?ID=7291&GenusName=Ophichthus&SpeciesName=cephalozona&fc=66&StockCode=7582&Scientific=Ophichthus+cephalozona	Pacific, Western Central	native
172	https://www.fishbase.se/Country/FaoAreaList.php?ID=7291&GenusName=Ophichthus&SpeciesName=cephalozona&fc=66&StockCode=7582&Scientific=Ophichthus+cephalozona	Pacific, Eastern Central	native
173	https://www.fishbase.se/Country/FaoAreaList.php?ID=2667&GenusName=Hiodon&SpeciesName=tergisus&fc=36&StockCode=2863&Scientific=Hiodon+tergisus	America, North - Inland waters	endemic
174	https://www.fishbase.se/Country/FaoAreaList.php?ID=2666&GenusName=Hiodon&SpeciesName=alosoides&fc=36&StockCode=2862&Scientific=Hiodon+alosoides	America, North - Inland waters	endemic
175	https://www.fishbase.se/Country/FaoAreaList.php?ID=2075&GenusName=Pantodon&SpeciesName=buchholzi&fc=39&StockCode=2271&Scientific=Pantodon+buchholzi	Africa-Inland Waters	endemic
176	https://www.fishbase.se/Country/FaoAreaList.php?ID=6234&GenusName=Osteoglossum&SpeciesName=bicirrhosum&fc=38&StockCode=6547&Scientific=Osteoglossum+bicirrhosum	America, South - Inland waters	endemic
177	https://www.fishbase.se/Country/FaoAreaList.php?ID=2076&GenusName=Arapaima&SpeciesName=gigas&fc=628&StockCode=2272&Scientific=Arapaima+gigas	Asia - Inland waters	introduced
178	https://www.fishbase.se/Country/FaoAreaList.php?ID=2076&GenusName=Arapaima&SpeciesName=gigas&fc=628&StockCode=2272&Scientific=Arapaima+gigas	America, South - Inland waters	native
179	https://www.fishbase.se/Country/FaoAreaList.php?ID=2388&GenusName=Heterotis&SpeciesName=niloticus&fc=628&StockCode=2582&Scientific=Heterotis+niloticus	Africa-Inland Waters	endemic
180	https://www.fishbase.se/Country/FaoAreaList.php?ID=2085&GenusName=Gnathonemus&SpeciesName=petersii&fc=40&StockCode=2280&Scientific=Gnathonemus+petersii	Africa-Inland Waters	endemic
181	https://www.fishbase.se/Country/FaoAreaList.php?ID=4519&GenusName=Gymnarchus&SpeciesName=niloticus&fc=41&StockCode=4709&Scientific=Gymnarchus+niloticus	Africa-Inland Waters	endemic
182	https://www.fishbase.se/Country/FaoAreaList.php?ID=5065&GenusName=Xenomystus&SpeciesName=nigri&fc=37&StockCode=5302&Scientific=Xenomystus+nigri	Africa-Inland Waters	endemic
183	https://www.fishbase.se/Country/FaoAreaList.php?ID=2078&GenusName=Chitala&SpeciesName=chitala&fc=37&StockCode=2274&Scientific=Chitala+chitala	Asia - Inland waters	endemic
184	https://www.fishbase.se/Country/FaoAreaList.php?ID=27034&GenusName=Chitala&SpeciesName=ornata&fc=37&StockCode=21151&Scientific=Chitala+ornata	Asia - Inland waters	endemic
185	https://www.fishbase.se/Country/FaoAreaList.php?ID=4527&GenusName=Denticeps&SpeciesName=clupeoides&fc=42&StockCode=5268&Scientific=Denticeps+clupeoides	Africa-Inland Waters	endemic
186	https://www.fishbase.se/Country/FaoAreaList.php?ID=1461&GenusName=Jenkinsia&SpeciesName=lamprotaenia&fc=43&StockCode=1654&Scientific=Jenkinsia+lamprotaenia	Atlantic, Western Central	endemic
187	https://www.fishbase.se/Country/FaoAreaList.php?ID=6358&GenusName=Chirocentrus&SpeciesName=dorab&fc=45&StockCode=6671&Scientific=Chirocentrus+dorab	Mediterranean and Black Sea	questionable
188	https://www.fishbase.se/Country/FaoAreaList.php?ID=6358&GenusName=Chirocentrus&SpeciesName=dorab&fc=45&StockCode=6671&Scientific=Chirocentrus+dorab	Indian Ocean, Western	native
189	https://www.fishbase.se/Country/FaoAreaList.php?ID=6358&GenusName=Chirocentrus&SpeciesName=dorab&fc=45&StockCode=6671&Scientific=Chirocentrus+dorab	Indian Ocean, Eastern	native
190	https://www.fishbase.se/Country/FaoAreaList.php?ID=6358&GenusName=Chirocentrus&SpeciesName=dorab&fc=45&StockCode=6671&Scientific=Chirocentrus+dorab	Pacific, Northwest	native
191	https://www.fishbase.se/Country/FaoAreaList.php?ID=6358&GenusName=Chirocentrus&SpeciesName=dorab&fc=45&StockCode=6671&Scientific=Chirocentrus+dorab	Pacific, Western Central	native
192	https://www.fishbase.se/Country/FaoAreaList.php?ID=6358&GenusName=Chirocentrus&SpeciesName=dorab&fc=45&StockCode=6671&Scientific=Chirocentrus+dorab	Pacific, Eastern Central	native
193	https://www.fishbase.se/Country/FaoAreaList.php?ID=1664&GenusName=Engraulis&SpeciesName=mordax&fc=454&StockCode=1857&Scientific=Engraulis+mordax	Pacific, Northeast	native
194	https://www.fishbase.se/Country/FaoAreaList.php?ID=1664&GenusName=Engraulis&SpeciesName=mordax&fc=454&StockCode=1857&Scientific=Engraulis+mordax	Pacific, Eastern Central	native
195	https://www.fishbase.se/Country/FaoAreaList.php?ID=630&GenusName=Coilia&SpeciesName=nasus&fc=454&StockCode=646&Scientific=Coilia+nasus	Asia - Inland waters	native
196	https://www.fishbase.se/Country/FaoAreaList.php?ID=630&GenusName=Coilia&SpeciesName=nasus&fc=454&StockCode=646&Scientific=Coilia+nasus	Pacific, Northwest	native
197	https://www.fishbase.se/Country/FaoAreaList.php?ID=1642&GenusName=Pellona&SpeciesName=flavipinnis&fc=620&StockCode=1835&Scientific=Pellona+flavipinnis	America, South - Inland waters	native
198	https://www.fishbase.se/Country/FaoAreaList.php?ID=1642&GenusName=Pellona&SpeciesName=flavipinnis&fc=620&StockCode=1835&Scientific=Pellona+flavipinnis	Atlantic, Western Central	questionable
199	https://www.fishbase.se/Country/FaoAreaList.php?ID=1627&GenusName=Ilisha&SpeciesName=elongata&fc=620&StockCode=1820&Scientific=Ilisha+elongata	Indian Ocean, Western	native
200	https://www.fishbase.se/Country/FaoAreaList.php?ID=1627&GenusName=Ilisha&SpeciesName=elongata&fc=620&StockCode=1820&Scientific=Ilisha+elongata	Indian Ocean, Eastern	native
201	https://www.fishbase.se/Country/FaoAreaList.php?ID=1627&GenusName=Ilisha&SpeciesName=elongata&fc=620&StockCode=1820&Scientific=Ilisha+elongata	Pacific, Northwest	native
202	https://www.fishbase.se/Country/FaoAreaList.php?ID=1627&GenusName=Ilisha&SpeciesName=elongata&fc=620&StockCode=1820&Scientific=Ilisha+elongata	Pacific, Western Central	native
203	https://www.fishbase.se/Country/FaoAreaList.php?ID=1583&GenusName=Alosa&SpeciesName=pseudoharengus&fc=43&StockCode=1776&Scientific=Alosa+pseudoharengus	America, North - Inland waters	native
204	https://www.fishbase.se/Country/FaoAreaList.php?ID=1583&GenusName=Alosa&SpeciesName=pseudoharengus&fc=43&StockCode=1776&Scientific=Alosa+pseudoharengus	Atlantic, Northwest	native
205	https://www.fishbase.se/Country/FaoAreaList.php?ID=1583&GenusName=Alosa&SpeciesName=pseudoharengus&fc=43&StockCode=1776&Scientific=Alosa+pseudoharengus	Atlantic, Western Central	native
206	https://www.fishbase.se/Country/FaoAreaList.php?ID=1604&GenusName=Dorosoma&SpeciesName=cepedianum&fc=43&StockCode=1797&Scientific=Dorosoma+cepedianum	America, North - Inland waters	native
207	https://www.fishbase.se/Country/FaoAreaList.php?ID=1604&GenusName=Dorosoma&SpeciesName=cepedianum&fc=43&StockCode=1797&Scientific=Dorosoma+cepedianum	Atlantic, Northwest	native
208	https://www.fishbase.se/Country/FaoAreaList.php?ID=1604&GenusName=Dorosoma&SpeciesName=cepedianum&fc=43&StockCode=1797&Scientific=Dorosoma+cepedianum	Atlantic, Western Central	native
209	https://www.fishbase.se/Country/FaoAreaList.php?ID=24576&GenusName=Talismania&SpeciesName=bifurcata&fc=86&StockCode=19490&Scientific=Talismania+bifurcata	Pacific, Northeast	native
210	https://www.fishbase.se/Country/FaoAreaList.php?ID=24576&GenusName=Talismania&SpeciesName=bifurcata&fc=86&StockCode=19490&Scientific=Talismania+bifurcata	Pacific, Eastern Central	native
211	https://www.fishbase.se/Country/FaoAreaList.php?ID=24576&GenusName=Talismania&SpeciesName=bifurcata&fc=86&StockCode=19490&Scientific=Talismania+bifurcata	Pacific, Southwest	native
212	https://www.fishbase.se/Country/FaoAreaList.php?ID=24576&GenusName=Talismania&SpeciesName=bifurcata&fc=86&StockCode=19490&Scientific=Talismania+bifurcata	Pacific, Southeast	native
213	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Atlantic, Northwest	native
214	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Atlantic, Northeast	native
215	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Atlantic, Western Central	native
216	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Atlantic, Eastern Central	native
217	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Atlantic, Southwest	native
218	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Atlantic, Southeast	native
219	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Indian Ocean, Western	native
220	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Indian Ocean, Eastern	native
221	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Pacific, Northwest	native
222	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Pacific, Northeast	native
223	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Pacific, Western Central	native
224	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Pacific, Eastern Central	native
225	https://www.fishbase.se/Country/FaoAreaList.php?ID=10564&GenusName=Bathylaco&SpeciesName=nigricans&fc=86&StockCode=10887&Scientific=Bathylaco+nigricans	Pacific, Southeast	native
226	https://www.fishbase.se/Country/FaoAreaList.php?ID=11590&GenusName=Alepocephalus&SpeciesName=tenebrosus&fc=86&StockCode=11916&Scientific=Alepocephalus+tenebrosus	Pacific, Northwest	native
227	https://www.fishbase.se/Country/FaoAreaList.php?ID=11590&GenusName=Alepocephalus&SpeciesName=tenebrosus&fc=86&StockCode=11916&Scientific=Alepocephalus+tenebrosus	Pacific, Northeast	native
228	https://www.fishbase.se/Country/FaoAreaList.php?ID=11590&GenusName=Alepocephalus&SpeciesName=tenebrosus&fc=86&StockCode=11916&Scientific=Alepocephalus+tenebrosus	Pacific, Eastern Central	native
229	https://www.fishbase.se/Country/FaoAreaList.php?ID=11590&GenusName=Alepocephalus&SpeciesName=tenebrosus&fc=86&StockCode=11916&Scientific=Alepocephalus+tenebrosus	Pacific, Southeast	native
230	https://www.fishbase.se/Country/FaoAreaList.php?ID=9171&GenusName=Alepocephalus&SpeciesName=agassizii&fc=86&StockCode=9492&Scientific=Alepocephalus+agassizii	Atlantic, Northwest	native
231	https://www.fishbase.se/Country/FaoAreaList.php?ID=9171&GenusName=Alepocephalus&SpeciesName=agassizii&fc=86&StockCode=9492&Scientific=Alepocephalus+agassizii	Atlantic, Northeast	native
232	https://www.fishbase.se/Country/FaoAreaList.php?ID=9171&GenusName=Alepocephalus&SpeciesName=agassizii&fc=86&StockCode=9492&Scientific=Alepocephalus+agassizii	Atlantic, Western Central	native
233	https://www.fishbase.se/Country/FaoAreaList.php?ID=9171&GenusName=Alepocephalus&SpeciesName=agassizii&fc=86&StockCode=9492&Scientific=Alepocephalus+agassizii	Atlantic, Eastern Central	native
234	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Atlantic, Northwest	native
235	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Atlantic, Northeast	native
236	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Atlantic, Western Central	native
237	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Atlantic, Eastern Central	native
238	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Atlantic, Southwest	native
239	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Atlantic, Southeast	native
240	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Indian Ocean, Western	native
241	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Indian Ocean, Eastern	native
242	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Indian Ocean, Antarctic	native
243	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Pacific, Northwest	native
244	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Pacific, Northeast	native
245	https://www.fishbase.se/Country/FaoAreaList.php?ID=6964&GenusName=Rouleina&SpeciesName=attrita&fc=86&StockCode=7276&Scientific=Rouleina+attrita	Pacific, Western Central	native
