url	sci_name	common_name	habitat	threat_to_humans	human_uses	IUCN	IUCN_abr	physical_characters
60	https://www.fishbase.se/summary/Dorosoma-cepedianum.html	Dorosoma cepedianum (Lesueur,  1818)	American gizzard shad	Marine; freshwater; brackish;  pelagic-neritic; anadromous (Ref. 51243); depth range 0 - 33 m (Ref. 39020).   Subtropical;  ? - 32°C (Ref. 12741); 49°N -   21°N, 108°W -   70°W (Ref. 188)	Harmless	Fisheries: minor commercial; gamefish: yes; bait: usually	Least Concern 	LC	Maturity: Lm36.1  range ? - ? cm Max length : 57.0 cm FL male/unsexed; (Ref. 40637); common length : 35.0 cm SL male/unsexed; (Ref. 7251); max. published weight: 2.0 kg (Ref. 40637); max. reported age: 10 years (Ref. 72462)
61	https://www.fishbase.se/summary/Talismania-bifurcata.html	Talismania bifurcata (Parr,  1951)	Threadfin slickhead	Marine;  bathydemersal; depth range 300 - 2000 m (Ref. 35724).   Deep-water; 62°N -   37°S, 150°E -   75°W	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 27.7 cm SL male/unsexed; (Ref. 96339)
62	https://www.fishbase.se/summary/Bathylaco-nigricans.html	Bathylaco nigricans Goode  &  Bean,  1896	Black warrior	Marine;  bathypelagic; depth range 450 - 4540 m (Ref. 96339), usually 1750 - 2200 m (Ref. 4460).   Deep-water; 40°N -   40°S, 69°W -   93°E (Ref. 57320)	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 36.0 cm SL male/unsexed; (Ref. 96339)
63	https://www.fishbase.se/summary/Alepocephalus-tenebrosus.html	Alepocephalus tenebrosus Gilbert,  1892	California slickhead	Marine;  bathydemersal; depth range 46 - 5500 m (Ref. 4525).   Deep-water	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 61.0 cm TL male/unsexed; (Ref. 2850)
64	https://www.fishbase.se/summary/Alepocephalus-agassizii.html	Alepocephalus agassizii Goode  &  Bean,  1883	Agassiz' slickhead	Marine;  bathydemersal; depth range 600 - 2500 m (Ref. 4460).   Deep-water; 70°N -   15°N, 72°W -   5°W (Ref. 57313)	Harmless	Fisheries: of potential interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 123 cm SL male/unsexed; (Ref. 106777); common length : 70.0 cm SL male/unsexed; (Ref. 4736)
65	https://www.fishbase.se/summary/Rouleina-attrita.html	Rouleina attrita (Vaillant,  1888)	Softskin smooth-head	Marine;  bathypelagic; depth range 450 - 2300 m (Ref. 50610).   Deep-water; 65°N -   36°S, 180°W -   180°E (Ref. 57328)	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 48.0 cm SL male/unsexed; (Ref. 4460)
66	https://www.fishbase.se/summary/Xenodermichthys-copei.html	Xenodermichthys copei (Gill,  1884)	Bluntsnout smooth-head	Marine;  bathypelagic; depth range 100 - 2650 m (Ref. 4460), usually 100 - 1230 m (Ref. 47377).   Deep-water; 70°N -   56°S, 90°W -   180°E (Ref. 57340)	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 31.0 cm TL male/unsexed; (Ref. 57911)
67	https://www.fishbase.se/summary/Sagamichthys-abei.html	Sagamichthys abei Parr,  1953	Shining tubeshoulder	Marine;  bathypelagic; depth range 37 - 1500 m (Ref. 50610).   Deep-water	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 33.0 cm TL male/unsexed; (Ref. 2850)
68	https://www.fishbase.se/summary/Searsia-koefoedi.html	Searsia koefoedi Parr,  1937	Koefoed's searsid	Marine;  bathypelagic; depth range 450 - 1500 m (Ref. 4461).   Deep-water; 75°N -   2°N, 67°W -	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm SL male/unsexed; (Ref. 4461)
69	https://www.fishbase.se/summary/Maulisia-microlepis.html	Maulisia microlepis Sazonov  &  Golovan,  1976	Smallscale searsid	Marine;  bathypelagic; depth range 500 - 2000 m (Ref. 27121).   Deep-water; 67°N -   33°S, 79°W -   103°E	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 25.5 cm SL male/unsexed; (Ref. 4461)
70	https://www.fishbase.se/summary/Normichthys-operosus.html	Normichthys operosus Parr,  1951	Multipore searsid	Marine;  bathypelagic; depth range 780 - 5000 m (Ref. 119426), usually ? - 1000 m (Ref. 4461).   Deep-water; 66°N -   18°S, 77°W -   15°E	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 16.4 cm TL male/unsexed; (Ref. 5951)
71	https://www.fishbase.se/summary/Gonorynchus-abbreviatus.html	Gonorynchus abbreviatus Temminck  &  Schlegel,  1846		Marine;  demersal; depth range 50 - 100 m (Ref. 11230).   Subtropical	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 31.0 cm SL male/unsexed; (Ref. 38037)
72	https://www.fishbase.se/summary/Gonorynchus-greyi.html	Gonorynchus greyi (Richardson,  1845)		Marine; brackish;  demersal; depth range 1 - 160 m (Ref. 9563).   Subtropical; 25°S -   44°S, 110°E -   79°W	Harmless	Fisheries: of potential interest	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 50.0 cm TL male/unsexed; (Ref. 9563)
73	https://www.fishbase.se/summary/Gonorynchus-forsteri.html	Gonorynchus forsteri Ogilby,  1911		Marine;  demersal; oceanodromous (Ref. 48492); depth range 104 - 1233 m (Ref. 48492).   Subtropical; 11°S -   58°S	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 48.6 cm SL male/unsexed; (Ref. 38037)
74	https://www.fishbase.se/summary/Chanos-chanos.html	Chanos chanos (Forsskål,  1775)	Milkfish	Marine; freshwater; brackish;  benthopelagic; amphidromous (Ref. 51243); depth range 1 - 30 m (Ref. 6898), usually ? - 15 m (Ref. 89972).   Tropical; 15°C - 43°C (Ref. 43081); 46°N -   52°S, 19°E -   77°W	Harmless	Fisheries: highly commercial; aquaculture: commercial; gamefish: yes; bait: usually	Least Concern 	LC	Maturity: Lm91.8, range 68 -  70 cm Max length : 180 cm SL male/unsexed; (Ref. 9710); 124.0 cm SL (female); common length : 100.0 cm SL male/unsexed; (Ref. 9814); max. published weight: 14.0 kg (Ref. 9814); max. reported age: 15 years (Ref. 9814)
75	https://www.fishbase.se/summary/Phractolaemus-ansorgii.html	Phractolaemus ansorgii Boulenger,  1901	Hingemouth	Freshwater;  benthopelagic; pH range: 6.0 - 8.0; dH range: ? - 25.   Tropical; 25°C - 30°C (Ref. 13371)	Harmless	Fisheries:	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 93183)
76	https://www.fishbase.se/summary/Parakneria-sp.html	NA	NA	NA	NA	NA	NA	NA	NA
77	https://www.fishbase.se/summary/Cromeria-nilotica.html	Cromeria nilotica Boulenger,  1901	Naked shellear	Freshwater;  benthopelagic.   Tropical	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 2.9 cm SL male/unsexed; (Ref. 81276)
78	https://www.fishbase.se/summary/Gyrinocheilus-aymonieri.html	Gyrinocheilus aymonieri (Tirant,  1883)	Siamese algae-eater	Freshwater;  demersal; pH range: 6.0 - 8.0; dH range: 5 - 19; potamodromous (Ref. 51243).   Tropical; 25°C - 28°C (Ref. 1672)	Harmless	Fisheries: commercial; aquarium: highly commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 28.0 cm SL male/unsexed; (Ref. 27732)
79	https://www.fishbase.se/summary/Ictiobus-niger.html	Ictiobus niger (Rafinesque,  1819)	Black buffalo	Freshwater;  demersal.   Subtropical; 44°N -   30°N	Harmless	Fisheries: minor commercial; aquaculture: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 123 cm TL male/unsexed; (Ref. 40637); common length : 52.1 cm TL male/unsexed; (Ref. 12193); max. published weight: 28.7 kg (Ref. 40637); max. reported age: 24 years (Ref. 46974)
80	https://www.fishbase.se/summary/Thoburnia-rhothoeca.html	Thoburnia rhothoeca (Thoburn,  1896)	Torrent sucker	Freshwater;  demersal.   Temperate; 39°N -   37°N	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 18.0 cm TL male/unsexed; (Ref. 5723); common length : 12.0 cm TL male/unsexed; (Ref. 12193); max. reported age: 7 years (Ref. 12193)
81	https://www.fishbase.se/summary/Thoburnia-atripinnis.html	Thoburnia atripinnis (Bailey,  1959)	Blackfin sucker	Freshwater;  demersal.   Temperate; 37°N -   36°N	Harmless	NA	Near Threatened 	NT	Maturity: Lm ?  range ? - ? cm Max length : 17.0 cm TL male/unsexed; (Ref. 5723); common length : 12.3 cm TL male/unsexed; (Ref. 12193); max. reported age: 4 years (Ref. 12193)
82	https://www.fishbase.se/summary/Erimyzon-oblongus.html	Erimyzon oblongus (Mitchill,  1814)	Eastern creek chubsucker	Freshwater;  demersal.   Subtropical; 44°N -   29°N	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 37.6 cm TL male/unsexed; (Ref. 10294); common length : 19.5 cm TL male/unsexed; (Ref. 12193); max. reported age: 6 years (Ref. 12193)
83	https://www.fishbase.se/summary/Minytrema-melanops.html	Minytrema melanops (Rafinesque,  1820)	Spotted sucker	Freshwater;  demersal.   Subtropical; 46°N -   29°N	Harmless	Gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 50.0 cm TL male/unsexed; (Ref. 5723); common length : 32.3 cm TL male/unsexed; (Ref. 12193); max. published weight: 1.2 kg (Ref. 4699); max. reported age: 6 years (Ref. 12193)
84	https://www.fishbase.se/summary/Catostomus-plebeius.html	Catostomus plebeius Baird  &  Girard,  1854	Rio Grande sucker	Freshwater;  demersal.   Temperate; 38°N -   32°N	Harmless	NA	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 20.0 cm TL male/unsexed; (Ref. 5723)
85	https://www.fishbase.se/summary/Catostomus-platyrhynchus.html	Catostomus platyrhynchus (Cope,  1874)	Mountain sucker	Freshwater;  demersal.   Temperate; 54°N -   38°N	Harmless	Bait: usually	Least Concern 	LC	Maturity: Lm ?, range 11 - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 5723); common length : 11.3 cm TL male/unsexed; (Ref. 12193); max. reported age: 9 years (Ref. 12193)
86	https://www.fishbase.se/summary/Catostomus-leopoldi.html	Catostomus leopoldi Siebert  &  Minckley,  1986	Bavispe sucker	Freshwater;  demersal.   Tropical	Harmless	NA	Vulnerable 	VU	Maturity: Lm ?  range ? - ? cm
87	https://www.fishbase.se/summary/Catostomus-cahita.html	Catostomus cahita Siebert  &  Minckley,  1986	Cahita sucker	Freshwater;  demersal.   Tropical	Harmless	NA	Vulnerable 	VU	Maturity: Lm ?  range ? - ? cm
88	https://www.fishbase.se/summary/Catostomus-bernardini.html	Catostomus bernardini Girard,  1856	Yaqui sucker	Freshwater;  demersal.   Temperate; 33°N -   32°N	Harmless	NA	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 40.0 cm TL male/unsexed; (Ref. 5723)
89	https://www.fishbase.se/summary/Catostomus-wigginsi.html	Catostomus wigginsi Herre  &  Brock,  1936	Opata sucker	Freshwater;  demersal.   Tropical	Harmless	NA	Vulnerable 	VU	Maturity: Lm ?  range ? - ? cm
90	https://www.fishbase.se/summary/Yasuhikotakia-lecontei.html	Yasuhikotakia lecontei (Fowler,  1937)	Silver loach	Freshwater;  demersal; pH range: 6.0 - 6.5; dH range: ? - 8.   Tropical; 24°C - 28°C (Ref. 2060)	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm SL male/unsexed; (Ref. 27732)
91	https://www.fishbase.se/summary/Sinibotia-robusta.html	Sinibotia robusta (Wu,  1939)		Freshwater; brackish;  demersal; pH range: 7.0 - 7.8; dH range: 6 - 22.   Subtropical; 18°C - 24°C (Ref. 12468)	Harmless	NA	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 18.0 cm TL male/unsexed; (Ref. 12468)
92	https://www.fishbase.se/summary/Vaillantella-maassi.html	Vaillantella maassi Weber  &  de Beaufort,  1912		Freshwater;  demersal.   Tropical	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 12.5 cm SL male/unsexed; (Ref. 2091)
93	https://www.fishbase.se/summary/Lepidocephalichthys-hasselti.html	Lepidocephalichthys hasselti (Valenciennes,  1846)		Freshwater;  demersal.   Tropical	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 6.0 cm SL male/unsexed; (Ref. 57235)
94	https://www.fishbase.se/summary/Pangio-anguillaris.html	Pangio anguillaris (Vaillant,  1902)		Freshwater;  demersal; pH range: 5.0 - 6.0; dH range: 5 - 12.   Tropical; 24°C - 26°C (Ref. 2060)	Harmless	Aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 12.0 cm SL male/unsexed; (Ref. 43281); common length : 5.0 cm SL male/unsexed; (Ref. 57235)
95	https://www.fishbase.se/summary/Acantopsis-sp.html	NA	NA	NA	NA	NA	NA	NA	NA
96	https://www.fishbase.se/summary/Cobitis-biwae.html	Cobitis biwae Jordan  &  Snyder,  1901		Freshwater;  benthopelagic.   Temperate	Harmless	Aquaculture: commercial; aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 10.9 cm SL male/unsexed; (Ref. 117925)
97	https://www.fishbase.se/summary/Misgurnus-bipartitus.html	Misgurnus mohoity (Dybowski,  1869)		Freshwater;  demersal.   Temperate	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm
98	https://www.fishbase.se/summary/Homaloptera-ogilviei.html	Homaloptera ogilviei Alfred,  1967		Freshwater;  demersal.   Tropical	Harmless	NA	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 5.0 cm SL male/unsexed; (Ref. 7050)
99	https://www.fishbase.se/summary/Pseudogastromyzon-myersi.html	Pseudogastromyzon myersi Herre,  1932	Sucker-belly loach	Freshwater; brackish;  benthopelagic.   Subtropical	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 6.0 cm TL male/unsexed; (Ref. 5258); common length : 2.9 cm SL male/unsexed; (Ref. 35840)
100	https://www.fishbase.se/summary/Beaufortia-kweichowensis.html	Beaufortia kweichowensis (Fang,  1931)		Freshwater;  demersal.   Subtropical	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 8.0 cm TL male/unsexed; (Ref. ); common length : 5.4 cm SL male/unsexed; (Ref. 35840)
101	https://www.fishbase.se/summary/Lefua-echigonia.html	Lefua echigonia Jordan  &  Richardson,  1907		Freshwater;  demersal.   Temperate	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm
102	https://www.fishbase.se/summary/Schistura-fasciolata.html	Schistura fasciolata (Nichols  &  Pope,  1927)		Freshwater; brackish;  benthopelagic.   Subtropical	Harmless	NA	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 12.0 cm TL male/unsexed; (Ref. 26563); common length : 6.0 cm SL male/unsexed; (Ref. 35840)
103	https://www.fishbase.se/summary/Nemacheilus-corica.html	Nemacheilus corica (Hamilton,  1822)		Freshwater;  benthopelagic; pH range: 8.0 - ?; potamodromous (Ref. 51243).   Tropical; 22°C -  ? (Ref. 85713)	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 4.2 cm SL male/unsexed; (Ref. 4832)
104	https://www.fishbase.se/summary/Acanthocobitis-botia.html	Acanthocobitis botia (Hamilton,  1822)	Mottled loach	Freshwater;  demersal; pH range: ? - 7.2; dH range: ? - 25.   Tropical; 24°C - 26°C (Ref. 2060)	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 14.9 cm TL male/unsexed; (Ref. 116967)
105	https://www.fishbase.se/summary/Paedocypris-sp.html	NA	NA	NA	NA	NA	NA	NA	NA
106	https://www.fishbase.se/summary/Schismatorhynchos-nukta.html	Schismatorhynchos nukta (Sykes,  1839)	Nukta	Freshwater;  benthopelagic.   Tropical	Harmless	Fisheries: minor commercial	Endangered 	EN	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 4832)
107	https://www.fishbase.se/summary/Cirrhinus-microlepis.html	Cirrhinus microlepis Sauvage,  1878	Small scale mud carp	Freshwater;  benthopelagic; potamodromous (Ref. 51243).   Tropical; 19°N -   9°N, 101°E -   108°E	Harmless	Fisheries: commercial	Vulnerable 	VU	Maturity: Lm ?  range ? - ? cm Max length : 65.0 cm SL male/unsexed; (Ref. 30857); max. published weight: 5.0 kg (Ref. 10431)
108	https://www.fishbase.se/summary/Cirrhinus-cirrhosus.html	Cirrhinus cirrhosus (Bloch,  1795)	Mrigal carp	Freshwater; brackish;  benthopelagic; potamodromous (Ref. 51243); depth range 5 - ? m (Ref. 4832).   Tropical; 28°N -   7°N	Harmless	Fisheries: highly commercial; aquaculture: commercial; gamefish: yes	Vulnerable 	VU	Maturity: Lm ?  range ? - ? cm Max length : 100.0 cm SL male/unsexed; (Ref. 33488); common length : 40.0 cm TL male/unsexed; (Ref. 6028); max. published weight: 12.7 kg (Ref. 4832)
109	https://www.fishbase.se/summary/Labeo-senegalensis.html	Labeo senegalensis Valenciennes,  1842		Freshwater;  benthopelagic; potamodromous (Ref. 51243).   Tropical; 22°C - 26°C (Ref. 12468); 28°N -   2°N, 18°W -   24°E	Harmless	Fisheries: commercial	Least Concern 	LC	Maturity: Lm17.5  range ? - ? cm Max length : 65.0 cm TL male/unsexed; (Ref. 2801); max. published weight: 3.8 kg (Ref. 2801); max. reported age: 6 years (Ref. 2260)
110	https://www.fishbase.se/summary/Catla-catla.html	Gibelion catla (Hamilton,  1822)	Catla	Freshwater; brackish;  benthopelagic; potamodromous (Ref. 51243); depth range 5 - ? m (Ref. 4832).   Subtropical; 18°C - 28°C (Ref. 12468); 34°N -   19°S	Harmless	Fisheries: highly commercial; aquaculture: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 182 cm TL male/unsexed; (Ref. 41236); max. published weight: 38.6 kg (Ref. 72380)
111	https://www.fishbase.se/summary/Labeo-rohita.html	Labeo rohita (Hamilton,  1822)	Roho labeo	Freshwater; brackish;  benthopelagic; potamodromous (Ref. 51243); depth range 5 - ? m (Ref. 4832).   Tropical; 32°N -   21°S	Harmless	Fisheries: highly commercial; aquaculture: commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm58.0  range ? - ? cm Max length : 200 cm TL male/unsexed; (Ref. 9987); max. published weight: 45.0 kg (Ref. 9987); max. reported age: 10 years (Ref. 56)
112	https://www.fishbase.se/summary/Akrokolioplax-bicornis.html	Akrokolioplax bicornis (Wu,  1977)		Freshwater;  demersal.   Tropical	Harmless	NA	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 16.0 cm TL male/unsexed; (Ref. ); common length : 15.0 cm  male/unsexed; (Ref. 45536)
113	https://www.fishbase.se/summary/Crossocheilus-latius.html	Crossocheilus latius (Hamilton,  1822)	Stone roller	Freshwater; brackish;  benthopelagic; pH range: 8.0 - ?; potamodromous (Ref. 51243).   Tropical; 22°C - 27°C (Ref. 85713)	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 17.9 cm TL male/unsexed; (Ref. 116967)
114	https://www.fishbase.se/summary/Placocheilus-dulongensis.html	Placocheilus dulongensis Chen,  Pan,  Xiao  &  Yang,  2012		Freshwater;  benthopelagic; pH range: 6.0 - ?.   Subtropical; 18°C -  ? (Ref. 93106)	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 12.5 cm SL male/unsexed; (Ref. 93106)
115	https://www.fishbase.se/summary/Garra-flavatra.html	Garra flavatra Kullander  &  Fang,  2004		Freshwater;  benthopelagic.   Tropical	Harmless	Aquarium: potential	Vulnerable 	VU	Maturity: Lm ?  range ? - ? cm Max length : 6.2 cm SL male/unsexed; (Ref. 52314)
116	https://www.fishbase.se/summary/Garra-waterloti.html	Garra waterloti (Pellegrin,  1935)		Freshwater;  benthopelagic.   Tropical	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 7.0 cm TL male/unsexed; (Ref. 3799); max. published weight: 5.00 g (Ref. 3799)
117	https://www.fishbase.se/summary/Garra-rufa.html	Garra rufa (Heckel,  1843)	Red garra	Freshwater;  benthopelagic; non-migratory.   Subtropical; 15°C - 28°C (Ref. 2059)	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 14.1 cm TL male/unsexed; (Ref. 108470)
