url	sci_name	common_name	threat_to_humans	IUCN	IUCN_abr	fisheries	aquaculture	gamefish	bait	aquarium	env_milieu	env_zone	env_migration	env_depth_range_min	env_depth_range_max	dh_range	max_published_weight	max_reported_age
https://www.fishbase.se/summary/Siganus-spinus.html	Siganus spinus (Linnaeus,  1758)	Little spinefoot	Venomous 	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	1	50	Tropical	NA	NA
https://www.fishbase.se/summary/Siganus-argenteus.html	Siganus argenteus (Quoy  &  Gaimard,  1825)	Streamlined spinefoot	Venomous 	Least Concern 	LC	commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	0	40	Tropical	NA	NA
https://www.fishbase.se/summary/Siganus-stellatus.html	Siganus stellatus (Forsskål,  1775)	Brown-spotted spinefoot	Venomous 	Least Concern 	LC	commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	1	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Siganus-punctatus.html	Siganus punctatus (Schneider  &  Forster,  1801)	Goldspotted spinefoot	Venomous 	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	reef-associated	NA	1	40	Tropical	NA	NA
https://www.fishbase.se/summary/Siganus-vulpinus.html	Siganus vulpinus (Schlegel  &  Müller,  1845)	Foxface	Venomous 	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	NA	30	Tropical	NA	NA
https://www.fishbase.se/summary/Pentapodus-caninus.html	Pentapodus caninus (Cuvier,  1830)	Small-toothed whiptail	Harmless	Least Concern 	LC	subsistence fisheries	NA	NA	NA	NA	Marine	reef-associated	NA	2	35	Tropical	NA	NA
https://www.fishbase.se/summary/Scolopsis-bilineata.html	Scolopsis bilineata (Bloch,  1793)	Two-lined monocle bream	Harmless	Least Concern 	LC	subsistence fisheries	NA	NA	NA	commercial	Marine	reef-associated	NA	1	25	Tropical	NA	NA
https://www.fishbase.se/summary/Scolopsis-frenata.html	Scolopsis frenata (Cuvier,  1830)	Bridled monocle bream	Harmless	Least Concern 	LC	subsistence fisheries	NA	NA	NA	NA	Marine	reef-associated	NA	5	20	Tropical	NA	NA
https://www.fishbase.se/summary/Scolopsis-margaritifera.html	Scolopsis margaritifera (Cuvier,  1830)	Pearly monocle bream	Harmless	Least Concern 	LC	subsistence fisheries	NA	NA	NA	NA	Marine	reef-associated	NA	2	25	Tropical	NA	NA
https://www.fishbase.se/summary/Monotaxis-grandoculis.html	Monotaxis grandoculis (Forsskål,  1775)	Humpnose big-eye bream	Reports of ciguatera poisoning 	Least Concern 	LC	commercial	NA	yes	NA	commercial	Marine	reef-associated	non-migratory	1	100	Tropical	5.9 kg	NA
https://www.fishbase.se/summary/Gymnocranius-grandoculis.html	Gymnocranius grandoculis (Valenciennes,  1830)	Blue-lined large-eye bream	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	non-migratory	20	170	Tropical	5.5 kg	NA
https://www.fishbase.se/summary/Lethrinus-olivaceus.html	Lethrinus olivaceus Valenciennes,  1830	Longface emperor	Reports of ciguatera poisoning 	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	reef-associated	non-migratory	1	185	Tropical	14.0 kg	NA
https://www.fishbase.se/summary/Lethrinus-harak.html	Lethrinus harak (Forsskål,  1775)	Thumbprint emperor	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine;brackish	reef-associated	non-migratory	0	20	Tropical	NA	15 years
https://www.fishbase.se/summary/Lethrinus-atkinsoni.html	Lethrinus atkinsoni Seale,  1910	Pacific yellowtail emperor	Harmless	Least Concern 	LC	minor commercial	NA	yes	NA	NA	Marine	reef-associated	non-migratory	2	30	Tropical	NA	24 years
https://www.fishbase.se/summary/Lethrinus-obsoletus.html	Lethrinus obsoletus (Forsskål,  1775)	Orange-striped emperor	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	non-migratory	NA	30	Tropical	NA	14 years
https://www.fishbase.se/summary/Lethrinus-erythropterus.html	Lethrinus erythropterus Valenciennes,  1830	Longfin emperor	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	non-migratory	2	25	Tropical	NA	NA
https://www.fishbase.se/summary/Spicara-alta.html	Spicara alta (Osório,  1917)	Bigeye picarel	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	pelagic-neritic	NA	100	300	Tropical	125.00 g	NA
https://www.fishbase.se/summary/Argyrozona-argyrozona.html	Argyrozona argyrozona (Valenciennes,  1830)	Carpenter seabream	Harmless	Near Threatened 	NT	minor commercial	NA	yes	NA	NA	Marine	benthopelagic	NA	20	200	Subtropical	3.5 kg	27 years
https://www.fishbase.se/summary/Porcostoma-dentata.html	Porcostoma dentata (Gilchrist  &  Thompson,  1908)	Dane seabream	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	reef-associated	NA	NA	120	Subtropical	NA	NA
https://www.fishbase.se/summary/Chrysoblephus-laticeps.html	Chrysoblephus laticeps (Valenciennes,  1830)	Roman seabream	Harmless	Near Threatened 	NT	commercial	NA	yes	NA	potential	Marine	demersal	NA	1	100	Tropical	4.2 kg	NA
https://www.fishbase.se/summary/Dentex-dentex.html	Dentex dentex (Linnaeus,  1758)	Common dentex	Harmless	Vulnerable 	VU	commercial	commercial	yes	NA	NA	Marine	benthopelagic	NA	0	200	Subtropical	14.3 kg	NA
https://www.fishbase.se/summary/Pagellus-affinis.html	Pagellus affinis Boulenger,  1888	Arabian pandora	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	demersal	NA	NA	150	Tropical	NA	NA
https://www.fishbase.se/summary/Pagellus-erythrinus.html	Pagellus erythrinus (Linnaeus,  1758)	Common pandora	Reports of ciguatera poisoning 	Least Concern 	LC	commercial	NA	yes	NA	NA	Marine	benthopelagic	NA	NA	300	Subtropical	3.2 kg	NA
https://www.fishbase.se/summary/Argyrops-spinifer.html	Argyrops spinifer (Forsskål,  1775)	King soldier bream	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	demersal	NA	1	450	Tropical	NA	NA
https://www.fishbase.se/summary/Pagrus-pagrus.html	Pagrus pagrus (Linnaeus,  1758)	Red porgy	Reports of ciguatera poisoning 	Least Concern 	LC	commercial	commercial	yes	NA	public aquariums	Marine	benthopelagic	oceanodromous	0	250	Subtropical	7.7 kg	NA
https://www.fishbase.se/summary/Cheimerius-nufar.html	Cheimerius nufar (Valenciennes,  1830)	Santer seabream	Harmless	Data deficient 	DD	minor commercial	NA	NA	NA	NA	Marine	reef-associated	NA	20	300	Tropical	NA	NA
https://www.fishbase.se/summary/Virididentex-acromegalus.html	Virididentex acromegalus (Osório,  1911)	Bulldog dentex	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	benthopelagic	NA	40	60	Tropical	NA	NA
https://www.fishbase.se/summary/Archosargus-probatocephalus.html	Archosargus probatocephalus (Walbaum,  1792)	Sheepshead	Harmless	Least Concern 	LC	commercial	NA	yes	NA	public aquariums	Marine;brackish	reef-associated	NA	15	NA	Subtropical	9.6 kg	NA
https://www.fishbase.se/summary/Lagodon-rhomboides.html	Lagodon rhomboides (Linnaeus,  1766)	Pinfish	Harmless	Least Concern 	LC	minor commercial	NA	yes	usually	NA	Marine;freshwater;brackish	demersal	NA	NA	NA	Subtropical	1.5 kg	NA
https://www.fishbase.se/summary/Stenotomus-chrysops.html	Stenotomus chrysops (Linnaeus,  1766)	Scup	Reports of ciguatera poisoning 	Near Threatened 	NT	commercial	NA	yes	NA	public aquariums	Marine	demersal	oceanodromous	15	NA	Subtropical	2.1 kg	NA
https://www.fishbase.se/summary/Calamus-penna.html	Calamus penna (Valenciennes,  1830)	Sheepshead porgy	Reports of ciguatera poisoning 	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	NA	3	87	Tropical	1.0 kg	NA
https://www.fishbase.se/summary/Calamus-calamus.html	Calamus calamus (Valenciennes,  1830)	Saucereye porgy	Reports of ciguatera poisoning 	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	NA	1	75	Subtropical	680.00 g	NA
https://www.fishbase.se/summary/Calamus-nodosus.html	Calamus nodosus Randall  &  Caldwell,  1966	Knobbed porgy	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	NA	7	90	Subtropical	2.6 kg	17 years
https://www.fishbase.se/summary/Spondyliosoma-cantharus.html	Spondyliosoma cantharus (Linnaeus,  1758)	Black seabream	Harmless	Least Concern 	LC	commercial	NA	yes	NA	public aquariums	Marine	benthopelagic	oceanodromous	5	300	Subtropical	1.2 kg	NA
https://www.fishbase.se/summary/Spicara-smaris.html	Spicara smaris (Linnaeus,  1758)	Picarel	Harmless	Least Concern 	LC	minor commercial	NA	yes	NA	NA	Marine	pelagic-neritic	NA	15	328	Subtropical	NA	NA
https://www.fishbase.se/summary/Spicara-maena.html	Spicara maena (Linnaeus,  1758)	Blotched picarel	Harmless	Least Concern 	LC	minor commercial	NA	yes	NA	NA	Marine	pelagic-neritic	NA	30	130	Subtropical	NA	NA
https://www.fishbase.se/summary/Boopsoidea-inornata.html	Boopsoidea inornata Castelnau,  1861	Fransmadam	Harmless	Least Concern 	LC	minor commercial	NA	NA	occasionally	NA	Marine	reef-associated	NA	5	30	Subtropical	NA	NA
https://www.fishbase.se/summary/Sarpa-salpa.html	Sarpa salpa (Linnaeus,  1758)	Salema	Harmless	Least Concern 	LC	commercial	NA	yes	occasionally	NA	Marine;brackish	benthopelagic	oceanodromous	5	70	Subtropical	NA	NA
https://www.fishbase.se/summary/Diplodus-annularis.html	Diplodus annularis (Linnaeus,  1758)	Annular seabream	Harmless	Least Concern 	LC	commercial	NA	yes	NA	NA	Marine;brackish	benthopelagic	NA	0	90	Subtropical	330.00 g	7 years
https://www.fishbase.se/summary/Lithognathus-mormyrus.html	Lithognathus mormyrus (Linnaeus,  1758)	Sand steenbras	Harmless	Least Concern 	LC	minor commercial	NA	yes	NA	NA	Marine;brackish	demersal	NA	0	150	Subtropical	NA	12 years
https://www.fishbase.se/summary/Diplodus-bermudensis.html	Diplodus bermudensis Caldwell,  1965	Bermuda porgy	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Spicara-nigricauda.html	Spicara nigricauda (Norman,  1931)	Blacktail picarel	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	pelagic-neritic	NA	50	100	Tropical	NA	NA
https://www.fishbase.se/summary/Diplodus-capensis.html	Diplodus capensis (Smith,  1844)	Cape white seabream	Harmless	Least Concern 	LC	minor commercial	NA	yes	usually	NA	Marine	reef-associated	NA	0	50	Tropical	NA	21 years
https://www.fishbase.se/summary/Centracanthus-cirrus.html	Centracanthus cirrus Rafinesque,  1810	Curled picarel	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	benthopelagic	NA	NA	464	Subtropical	NA	NA
https://www.fishbase.se/summary/Oblada-melanura.html	Oblada melanura (Linnaeus,  1758)	Saddled seabream	Harmless	Least Concern 	LC	commercial	NA	yes	NA	NA	Marine	benthopelagic	oceanodromous	NA	30	Subtropical	525.00 g	NA
https://www.fishbase.se/summary/Pachymetopon-grande.html	Pachymetopon grande Günther,  1859	Bronze seabream	Harmless	Near Threatened 	NT	minor commercial	NA	yes	usually	NA	Marine	demersal	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Boops-boops.html	Boops boops (Linnaeus,  1758)	Bogue	Harmless	Least Concern 	LC	highly commercial	NA	yes	usually	NA	Marine	demersal	oceanodromous	0	350	Subtropical	455.00 g	NA
https://www.fishbase.se/summary/Crenidens-crenidens.html	Crenidens crenidens (Forsskål,  1775)	Karanteen seabream	Harmless	Least Concern 	LC	commercial	NA	NA	usually	NA	Marine	demersal	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Rhabdosargus-haffara.html	Rhabdosargus haffara (Forsskål,  1775)	Haffara seabream	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	reef-associated	NA	10	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Acanthopagrus-catenula.html	Acanthopagrus catenula (Lacepède,  1801)	Bridled seabream	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Marine;brackish	reef-associated	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Acanthopagrus-latus.html	Acanthopagrus latus (Houttuyn,  1782)	Yellowfin seabream	Harmless	Data deficient 	DD	NA	commercial	NA	NA	NA	Marine;freshwater;brackish	demersal	NA	NA	NA	Subtropical	1.5 kg	NA
https://www.fishbase.se/summary/Sparidentex-hasta.html	Sparidentex hasta (Valenciennes,  1830)	Sobaity seabream	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine;brackish	demersal	NA	1	50	Tropical	NA	NA
https://www.fishbase.se/summary/Sparus-aurata.html	Sparus aurata Linnaeus,  1758	Gilthead seabream	Harmless	Least Concern 	LC	commercial	commercial	yes	NA	NA	Marine;brackish	demersal	NA	1	150	Subtropical	17.2 kg	11 years
https://www.fishbase.se/summary/Datnioides-microlepis.html	Datnioides microlepis Bleeker,  1854	Finescale tigerfish	Harmless	Not Evaluated	NA	commercial	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	10.0 kg	NA
https://www.fishbase.se/summary/Lobotes-pacificus.html	Lobotes pacificus Gilbert,  1898	Pacific tripletail	Harmless	Least Concern 	LC	commercial	NA	yes	NA	NA	Marine;brackish	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hapalogenys-kishinouyei.html	Hapalogenys kishinouyei Smith  &  Pope,  1906	Lined javelinfish	Harmless	Not Evaluated	NA	commercial	NA	NA	NA	NA	Marine	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hapalogenys-nigripinnis.html	Hapalogenys nigripinnis (Temminck  &  Schlegel,  1843)	Short barbeled velvetchin	Harmless	Not Evaluated	NA	commercial	NA	NA	NA	NA	Marine;brackish	benthopelagic	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Hapalogenys-aya.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Gazza-minuta.html	Gazza minuta (Bloch,  1795)	Toothpony	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine;brackish	demersal	NA	10	110	Tropical	NA	NA
https://www.fishbase.se/summary/Leiognathus-equulus.html	Leiognathus equulus (Forsskål,  1775)	Common ponyfish	Harmless	Least Concern 	LC	minor commercial	commercial	NA	NA	NA	Marine;freshwater;brackish	demersal	amphidromous	10	110	Tropical	NA	NA
https://www.fishbase.se/summary/Chelmon-rostratus.html	Chelmon rostratus (Linnaeus,  1758)	Copperband butterflyfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine;brackish	reef-associated	non-migratory	1	25	Tropical	NA	10 years
https://www.fishbase.se/summary/Forcipiger-flavissimus.html	Forcipiger flavissimus Jordan  &  McGregor,  1898	Longnose butterfly fish	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	commercial	Marine	reef-associated	non-migratory	2	145	Tropical	NA	18 years
https://www.fishbase.se/summary/Hemitaurichthys-polylepis.html	Hemitaurichthys polylepis (Bleeker,  1857)	Pyramid butterflyfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Marine	reef-associated	NA	3	60	Tropical	NA	NA
https://www.fishbase.se/summary/Heniochus-chrysostomus.html	Heniochus chrysostomus Cuvier,  1831	Threeband pennantfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	2	40	Tropical	NA	NA
https://www.fishbase.se/summary/Heniochus-varius.html	Heniochus varius (Cuvier,  1829)	Horned bannerfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	2	30	Tropical	NA	NA
https://www.fishbase.se/summary/Johnrandallia-nigrirostris.html	Johnrandallia nigrirostris (Gill,  1862)	Blacknosed butterflyfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Marine	reef-associated	NA	6	40	Tropical	NA	NA
https://www.fishbase.se/summary/Prognathodes-aya.html	Prognathodes aya (Jordan,  1886)	Bank butterflyfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Marine	reef-associated	NA	20	170	Subtropical	NA	NA
https://www.fishbase.se/summary/Chaetodon-plebeius.html	Chaetodon plebeius Cuvier,  1831	Blueblotch butterflyfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	NA	10	Tropical	NA	NA
https://www.fishbase.se/summary/Chaetodon-ornatissimus.html	Chaetodon ornatissimus Cuvier,  1831	Ornate butterflyfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	1	36	Tropical	NA	NA
https://www.fishbase.se/summary/Chaetodon-reticulatus.html	Chaetodon reticulatus Cuvier,  1831	Mailed butterflyfish	Harmless	Data deficient 	DD	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	1	40	Tropical	NA	NA
https://www.fishbase.se/summary/Chaetodon-auriga.html	Chaetodon auriga Forsskål,  1775	Threadfin butterflyfish	Harmless 	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	non-migratory	1	60	Tropical	NA	NA
https://www.fishbase.se/summary/Chaetodon-ocellatus.html	Chaetodon ocellatus Bloch,  1787	Spotfin butterflyfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Marine	reef-associated	NA	0	30	Tropical	NA	NA
https://www.fishbase.se/summary/Chaetodon-capistratus.html	Chaetodon capistratus Linnaeus,  1758	Foureye butterflyfish	Reports of ciguatera poisoning 	Least Concern 	LC	NA	NA	NA	NA	commercial	Marine	reef-associated	NA	2	20	Subtropical	NA	NA
https://www.fishbase.se/summary/Chaetodon-striatus.html	Chaetodon striatus Linnaeus,  1758	Banded butterflyfish	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Marine	reef-associated	NA	3	55	Tropical	NA	NA
https://www.fishbase.se/summary/Menticirrhus-saxatilis.html	Menticirrhus saxatilis (Bloch  &  Schneider,  1801)	Northern kingfish	Harmless	Least Concern 	LC	minor commercial	NA	yes	NA	NA	Marine;brackish	demersal	NA	10	NA	Subtropical	1.1 kg	NA
https://www.fishbase.se/summary/Menticirrhus-undulatus.html	Menticirrhus undulatus (Girard,  1854)	California kingcroaker	Harmless	Data deficient 	DD	commercial	NA	yes	NA	NA	Marine	demersal	NA	NA	14	Subtropical	3.9 kg	8 years
https://www.fishbase.se/summary/Aplodinotus-grunniens.html	Aplodinotus grunniens Rafinesque,  1819	Freshwater drum	Harmless	Least Concern 	LC	minor commercial	NA	yes	NA	NA	Freshwater	demersal	NA	30	NA	Subtropical	24.7 kg	13 years
https://www.fishbase.se/summary/Micropogonias-undulatus.html	Micropogonias undulatus (Linnaeus,  1766)	Atlantic croaker	Harmless	Least Concern 	LC	commercial	experimental	yes	NA	NA	Marine;brackish	demersal	NA	NA	100	Subtropical	2.6 kg	5 years
https://www.fishbase.se/summary/Sciaenops-ocellatus.html	Sciaenops ocellatus (Linnaeus,  1766)	Red drum	Harmless 	Least Concern 	LC	minor commercial	commercial	yes	NA	public aquariums	Marine;brackish	demersal	oceanodromous	10	NA	Subtropical	45.0 kg	50 years
https://www.fishbase.se/summary/Cynoscion-arenarius.html	Cynoscion arenarius Ginsburg,  1930	Sand weakfish	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine;brackish	demersal	NA	NA	NA	Subtropical	2.8 kg	5 years
https://www.fishbase.se/summary/Cynoscion-regalis.html	Cynoscion regalis (Bloch  &  Schneider,  1801)	Squeteague	Harmless	Not Evaluated	NA	commercial	NA	yes	NA	public aquariums	Marine;brackish	demersal	oceanodromous	10	26	Subtropical	8.9 kg	NA
https://www.fishbase.se/summary/Atractoscion-nobilis.html	Atractoscion nobilis (Ayres,  1860)	White weakfish	Harmless	Least Concern 	LC	minor commercial	NA	yes	NA	NA	Marine	demersal	NA	0	122	Subtropical	41.0 kg	20 years
https://www.fishbase.se/summary/Pogonias-cromis.html	Pogonias cromis (Linnaeus,  1766)	Black drum	Harmless	Least Concern 	LC	commercial	NA	yes	NA	public aquariums	Marine;brackish	demersal	oceanodromous	10	NA	Subtropical	51.3 kg	43 years
https://www.fishbase.se/summary/Umbrina-coroides.html	Umbrina coroides Cuvier,  1830	Sand drum	Harmless	Least Concern 	LC	minor commercial	NA	NA	occasionally	NA	Marine;brackish	demersal	NA	5	15	Subtropical	NA	NA
https://www.fishbase.se/summary/Pareques-acuminatus.html	Pareques acuminatus (Bloch  &  Schneider,  1801)	High-hat	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine	reef-associated	NA	NA	60	Tropical	NA	NA
https://www.fishbase.se/summary/Pareques-umbrosus.html	Pareques umbrosus (Jordan  &  Eigenmann,  1889)	Cubbyu	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	NA	5	91	Subtropical	NA	NA
https://www.fishbase.se/summary/Cheilotrema-saturnum.html	Cheilotrema saturnum (Girard,  1858)	Black croaker	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Marine	demersal	NA	NA	46	Subtropical	700.00 g	20 years
https://www.fishbase.se/summary/Bairdiella-chrysoura.html	Bairdiella chrysoura (Lacepède,  1802)	Silver perch	Harmless	Least Concern 	LC	minor commercial	NA	NA	usually	NA	Marine;freshwater;brackish	demersal	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Corvula-sanctaeluciae.html	Corvula sanctaeluciae Jordan,  1890	Striped croaker	Harmless	Least Concern 	LC	minor commercial	NA	NA	usually	NA	Marine	demersal	NA	NA	35	Subtropical	NA	NA
https://www.fishbase.se/summary/Odontoscion-dentex.html	Odontoscion dentex (Cuvier,  1830)	Reef croaker	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	reef-associated	NA	1	30	Tropical	13.70 g	NA
https://www.fishbase.se/summary/Stellifer-lanceolatus.html	Stellifer lanceolatus (Holbrook,  1855)	American stardrum	Harmless	Least Concern 	LC	of no interest	NA	NA	NA	NA	Marine;brackish	demersal	NA	NA	20	Subtropical	NA	NA
https://www.fishbase.se/summary/Larimus-breviceps.html	Larimus breviceps Cuvier,  1830	Shorthead drum	Harmless	Least Concern 	LC	commercial	NA	NA	occasionally	NA	Marine;brackish	demersal	NA	1	60	Tropical	500.00 g	NA
https://www.fishbase.se/summary/Genyonemus-lineatus.html	Genyonemus lineatus (Ayres,  1855)	White croaker	Harmless	Near Threatened 	NT	minor commercial	NA	yes	NA	NA	Marine	benthopelagic	NA	NA	183	Subtropical	NA	15 years
https://www.fishbase.se/summary/Seriphus-politus.html	Seriphus politus Ayres,  1860	Queen croaker	Harmless	Least Concern 	LC	minor commercial	NA	NA	usually	NA	Marine	demersal	NA	1	21	Subtropical	NA	NA
https://www.fishbase.se/summary/Leiostomus-xanthurus.html	Leiostomus xanthurus Lacepède,  1802	Spot croaker	Harmless	Least Concern 	LC	commercial	NA	NA	occasionally	NA	Marine;brackish	demersal	oceanodromous	NA	60	Subtropical	450.00 g	4 years
https://www.fishbase.se/summary/Erythrocles-schlegelii.html	Erythrocles schlegelii (Richardson,  1846)	Japanese rubyfish	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	demersal	NA	NA	NA	Deep-water	NA	NA
https://www.fishbase.se/summary/Erythrocles-scintillans.html	Erythrocles scintillans (Jordan  &  Thompson,  1912)	Golden kali kali	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	NA	Marine	benthopelagic	NA	73	606	Deep-water	NA	NA
https://www.fishbase.se/summary/Plectorhinchus-chaetodonoides.html	Plectorhinchus chaetodonoides Lacepède,  1801	Harlequin sweetlips	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	commercial	Marine;brackish	reef-associated	NA	1	30	Tropical	7.0 kg	NA
https://www.fishbase.se/summary/Plectorhinchus-vittatus.html	Plectorhinchus vittatus (Linnaeus,  1758)	Indian Ocean oriental sweetlips	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine	reef-associated	NA	2	25	Tropical	NA	NA
https://www.fishbase.se/summary/Orthopristis-chrysoptera.html	Orthopristis chrysoptera (Linnaeus,  1766)	Pigfish	Harmless	Least Concern 	LC	minor commercial	NA	NA	usually	public aquariums	Marine;brackish	demersal	oceanodromous	10	NA	Temperate	900.00 g	4 years
https://www.fishbase.se/summary/Xenistius-californiensis.html	Haemulon californiensis (Steindachner,  1876)	Californian salema	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	NA	Marine	demersal	NA	1	11	Subtropical	NA	NA
https://www.fishbase.se/summary/Haemulon-vittatum.html	Haemulon vittatum (Poey,  1860)	Boga	Harmless	Least Concern 	LC	minor commercial	NA	NA	occasionally	NA	Marine	reef-associated	NA	15	50	Tropical	NA	NA
https://www.fishbase.se/summary/Haemulon-aurolineatum.html	Haemulon aurolineatum Cuvier,  1830	Tomtate grunt	Reports of ciguatera poisoning 	Least Concern 	LC	minor commercial	NA	NA	usually	public aquariums	Marine	reef-associated	NA	NA	30	Subtropical	85.60 g	NA
https://www.fishbase.se/summary/Haemulon-sciurus.html	Haemulon sciurus (Shaw,  1803)	Bluestriped grunt	Reports of ciguatera poisoning 	Least Concern 	LC	minor commercial	NA	NA	NA	public aquariums	Marine	reef-associated	NA	0	30	Subtropical	750.00 g	12 years
https://www.fishbase.se/summary/Haemulon-plumierii.html	Haemulon plumierii (Lacepède,  1801)	White grunt	Reports of ciguatera poisoning 	Least Concern 	LC	minor commercial	NA	yes	NA	public aquariums	Marine	reef-associated	NA	3	40	Subtropical	4.4 kg	NA
https://www.fishbase.se/summary/Anisotremus-surinamensis.html	Anisotremus surinamensis (Bloch,  1791)	Black margate	Reports of ciguatera poisoning 	Data deficient 	DD	commercial	NA	NA	NA	public aquariums	Marine	reef-associated	NA	0	20	Subtropical	5.8 kg	NA
https://www.fishbase.se/summary/Anisotremus-virginicus.html	Anisotremus virginicus (Linnaeus,  1758)	Porkfish	Reports of ciguatera poisoning 	Least Concern 	LC	minor commercial	NA	yes	NA	public aquariums	Marine	reef-associated	NA	2	20	Subtropical	930.00 g	NA
https://www.fishbase.se/summary/Pomadasys-corvinaeformis.html	Haemulopsis corvinaeformis (Steindachner,  1868)	Roughneck grunt	Harmless	Least Concern 	LC	minor commercial	NA	NA	NA	commercial	Marine;freshwater;brackish	demersal	NA	26	50	Tropical	210.00 g	NA
https://www.fishbase.se/summary/Conodon-nobilis.html	Conodon nobilis (Linnaeus,  1758)	Barred grunt	Harmless	Least Concern 	LC	commercial	NA	NA	NA	public aquariums	Marine	demersal	NA	1	100	Subtropical	588.00 g	NA
https://www.fishbase.se/summary/Lutjanus-griseus.html	Lutjanus griseus (Linnaeus,  1758)	Grey snapper	Reports of ciguatera poisoning 	Least Concern 	LC	commercial	NA	yes	NA	commercial	Marine;freshwater;brackish	reef-associated	amphidromous	5	180	Subtropical	20.0 kg	21 years
https://www.fishbase.se/summary/Lutjanus-biguttatus.html	Lutjanus biguttatus (Valenciennes,  1830)	Two-spot banded snapper	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine	reef-associated	NA	3	36	Tropical	NA	NA
